comment_text,整潔舒適,設施,服務,地點,性價比,其他,整潔舒適情緒,設施情緒,服務情緒,地點情緒,性價比情緒,其他情緒,整體情緒
雙床房的床與床之間間距太窄，放那么近几乎不具有雙床房的意義了。,0,1,0,0,0,0,0,3,0,0,0,0,3
窗戶隔音差,0,1,0,0,0,0,0,3,0,0,0,0,3
冷氣機稍嫌大聲,0,1,0,0,0,0,0,3,0,0,0,0,3
冷氣有點吵 浴室門沒鎖，浴室非禁閉空間，上廁所外面的人一起聞？廁所空間較小,0,1,0,0,0,0,0,3,0,0,0,0,3
可惜遇到冷氣可能有問題，風量不是均勻，隨機變速聲還不小聲，不過睡個幾天應該也能習慣 ,0,1,0,0,0,0,0,3,0,0,0,0,3
床頭的插座為何不能插台灣的插頭？,0,1,0,0,0,0,0,3,0,0,0,0,3
1) 502房冷氣機有雜聲，用遙控器也難以控制2) 電視機經常也是沒訊號，遙控器也難以控制3) 枕頭床褥太軟,0,1,0,0,0,0,0,3,0,0,0,0,3
房間還是窄了一點.,0,1,0,0,0,0,0,3,0,0,0,0,3
房間806的電視，打開後只有畫面卻無聲音。雖然經過服務人員重新接機上盒插座及線路後，有聲音了。但第二天早上再次開機，仍然有畫面無聲音。所以，這個項目需要徹底地維修。,0,1,0,0,0,0,0,3,0,0,0,0,3
乾濕分離設計不好，洗完澡整個房間內都是霧氣。另外雙人床是用兩張單人床拼起來，但兩張床的軟硬度竟然不相同。,0,1,0,0,0,0,0,3,0,0,0,0,3
房間沒開空調較悶,0,1,0,0,0,0,0,3,0,0,0,0,3
廁所排水系統很差洗澡像快淹水廁所塑膠拉門悶味很重,0,1,0,0,0,0,0,3,0,0,0,0,3
冷氣開大後聲音會變大比較吵,0,1,0,0,0,0,0,3,0,0,0,0,3
電視沒聲音,0,1,0,0,0,0,0,3,0,0,0,0,3
枕頭太硬,0,1,0,0,0,0,0,3,0,0,0,0,3
電梯等很久,0,1,0,0,0,0,0,3,0,0,0,0,3
隔音稍微差,0,1,0,0,0,0,0,3,0,0,0,0,3
隔音不是太好,0,1,0,0,0,0,0,3,0,0,0,0,3
浴室門與馬桶太靠近對於腳長的人會有點不方便,0,1,0,0,0,0,0,3,0,0,0,0,3
住宿八樓處沒有飲水機，沒得喝水,0,1,0,0,0,0,0,3,0,0,0,0,3
電梯有時要等很久，廁所浴室沒有鎖。,0,1,0,0,0,0,0,3,0,0,0,0,3
能聽到隔壁動靜，隔音有待改善。房間沒有夜燈，僅因房內階梯的指引燈光源不足。,0,1,0,0,0,0,0,3,0,0,0,0,3
隔音不太理想。外面很吵。,0,1,0,0,0,0,0,3,0,0,0,0,3
隔音設備可再加強,0,1,0,0,0,0,0,3,0,0,0,0,3
這次住的小冰箱冰了一天竟然沒辦法製冷，因為技師下班了只能請服務人員幫忙冰。,0,1,0,0,0,0,0,3,0,0,0,0,3
廁所空間太小,0,1,0,0,0,0,0,3,0,0,0,0,3
隔音奇差，晚上睡覺隔壁在用吹風機、講話聲音非常明顯。對於聲音敏感非常影響睡眠品質的房客需要三思，要不然就會花了一筆錢換來很差的睡眠經驗。,0,1,0,0,0,0,0,3,0,0,0,0,3
不喜歡床兩側靠牆沒活動空間上下床困難，不喜歡沒有放行李箱的空間，不喜歡沒靠背的椅子，不喜歡沒有書桌。,0,1,0,0,0,0,0,3,0,0,0,0,3
房間隔音房門開關時有噪音,0,1,0,0,0,0,0,3,0,0,0,0,3
隔音較差房型較小,0,1,0,0,0,0,0,3,0,0,0,0,3
地方太少 尤其是洗手間 一打開浴室門就是馬桶 坐著時浴室門會頂腳 很狹窄,0,1,0,0,0,0,0,3,0,0,0,0,3
隔音設備不佳冷氣忽冷忽熱,0,1,0,0,0,0,0,3,0,0,0,0,3
電梯旁，那台外面廠商進來放的投幣式自動咖啡機，極差。千萬不要用,0,1,0,0,0,0,0,3,0,0,0,0,3
電梯太難等,0,1,0,0,0,0,0,3,0,0,0,0,3
床是兩張單人床合併的，廁所沒有掛毛巾跟放換置衣服的地方，熱水沒有很多 洗久或第二個洗就剩冷水,0,1,0,0,0,0,0,3,0,0,0,0,3
晚上燈光感覺有些不足,0,1,0,0,0,0,0,3,0,0,0,0,3
淋浴間置物架壞了沒有修,0,1,0,0,0,0,0,3,0,0,0,0,3
有些硬體設備是該修整了，浴室部分,0,1,0,0,0,0,0,3,0,0,0,0,3
浴室木頭地板不穩,0,1,0,0,0,0,0,3,0,0,0,0,3
冷氣不冷，無法調低,0,1,0,0,0,0,0,3,0,0,0,0,3
淋浴間裡完全沒有可放東西的支架、床頭板因為材質關係有痕跡和異味，其他都還可以,0,1,0,0,0,0,0,3,0,0,0,0,3
浴室不是那麼優！！,0,1,0,0,0,0,0,3,0,0,0,0,3
房間的燈光是黃色的，晚上就會不夠亮。,0,1,0,0,0,0,0,3,0,0,0,0,3
冷氣聲音比較大一點，有點吵,0,1,0,0,0,0,0,3,0,0,0,0,3
帎頭太軟，窗沒隔音。,0,1,0,0,0,0,0,3,0,0,0,0,3
設施老舊，有股味道。,0,1,0,0,0,0,0,3,0,0,0,0,3
房間感覺是雙人房再另外塞一張床進去變成家庭房.整個空間變得很小.,0,1,0,0,0,0,0,3,0,0,0,0,3
枕頭太軟，房間燈光較為昏暗，個人喜好全黑睡覺，但燈光全關時原先的兩盞燈轉為小夜燈，找不到開關不知道如何關閉,0,1,0,0,0,0,0,3,0,0,0,0,3
蓮蓬頭有些漏水,0,1,0,0,0,0,0,3,0,0,0,0,3
1.浴室馬桶區沒排水孔到處溼答答而且地板感覺隨時會褟餡的2.電話線路都不通，網路也不穩ㄧ下就斷3.房間內還有蚊子,1,1,0,0,0,0,0,3,0,0,0,0,3
停車場不方便,0,1,0,0,0,0,0,3,0,0,0,0,3
蓮蓬頭好像壞了水很散,0,1,0,0,0,0,0,3,0,0,0,0,3
床太軟、隔音不好,0,1,0,0,0,0,0,3,0,0,0,0,3
廁所會漏水，隔音不太好，樓上在跑樓下都聽的到,0,1,0,0,0,0,0,3,0,0,0,0,3
隔音差，抽風機和冷氣也超吵,0,1,0,0,0,0,0,3,0,0,0,0,3
燈光暗了點,0,1,0,0,0,0,0,3,0,0,0,0,3
房間擺設真的很不好！連個桌子都沒！浴缸設計太深不方便上下！浴室也太小！臉盆旁無法放置用品很不方便！,0,1,0,0,0,0,0,3,0,0,0,0,3
1. 浴室地板會滲水，讓整間客房濕氣很重。,0,1,0,0,0,0,0,3,0,0,0,0,3
電梯老舊,0,1,0,0,0,0,0,3,0,0,0,0,3
停車位太少了位置沒了就只能停收費的地下一樓有洗衣烘衣很方便但是在地下一樓暗暗的一道門都半開裡面黑的感覺很詭異而且晚上自己下去用衣服不敢待太久後來又下去要看衣服好了沒其他房客自己在下面然後突然看到我也嚇到下面真的燈光那些什麼的真的很容易讓人覺得怕怕的,0,1,0,0,0,0,0,3,0,0,0,0,3
隔音待加強，有點潮濕，可能房間剛好位於管道間旁，晚上有水管異音,0,1,0,0,0,0,0,3,0,0,0,0,3
隔音太差,0,1,0,0,0,0,0,3,0,0,0,0,3
隔音差，但沒辦法聽得到在浴室洗澡上廁所的聲音 ,0,1,0,0,0,0,0,3,0,0,0,0,3
房門隔音太差，可以聽見走廊聲音,0,1,0,0,0,0,0,3,0,0,0,0,3
隔音稍差住宿的房間剛好無窗，有些幽閉感,0,1,0,0,0,0,0,3,0,0,0,0,3
房間有隔音問題。,0,1,0,0,0,0,0,3,0,0,0,0,3
隔音不適很好，在房間可以聽到公共浴室洗澡的聲音還有吹風機的聲音,0,1,0,0,0,0,0,3,0,0,0,0,3
隔音真的蠻差的,0,1,0,0,0,0,0,3,0,0,0,0,3
房間隔音不算好。,0,1,0,0,0,0,0,3,0,0,0,0,3
房間隔音比較不好，容易聽到其他聲音,0,1,0,0,0,0,0,3,0,0,0,0,3
隔音較差,0,1,0,0,0,0,0,3,0,0,0,0,3
隔音比較差,0,1,0,0,0,0,0,3,0,0,0,0,3
唯一缺點，隔音不好,0,1,0,0,0,0,0,3,0,0,0,0,3
空間小沒有窗戶 隔音超差,0,1,0,0,0,0,0,3,0,0,0,0,3
單人房的設計，可能會讓人誤會隔音很好，但其實不然，如果碰到會在外面喧嘩的鄰居，真的會吵到睡不著,0,1,0,0,0,0,0,3,0,0,0,0,3
隔音很差，導致睡眠品質糟糕。房門以及廁所門的設計非常差勁，半夜睡到一半常常被開關門聲驚醒。,0,1,0,0,0,0,0,3,0,0,0,0,3
隔音真的很一般進進出出吹風机生音很清楚 不知道住在裡面的人什么感受 噪音很大 對聲音有要求的不建議入住,0,1,0,0,0,0,0,3,0,0,0,0,3
唯一缺點是隔音不好，房間裡面都會聽到外面開關門聲音，影響睡眠。,0,1,0,0,0,0,0,3,0,0,0,0,3
隔音不太好 門外走動都很清楚,0,1,0,0,0,0,0,3,0,0,0,0,3
隔音非常差，整個晚上一直聽到浴室洗澡沖馬桶吹風機的聲音，戴耳塞也沒用,0,1,0,0,0,0,0,3,0,0,0,0,3
隔音有點不好  洗澡/吹頭髮都能聽到,0,1,0,0,0,0,0,3,0,0,0,0,3
隔音不好，開關門製造的聲音很大。,0,1,0,0,0,0,0,3,0,0,0,0,3
房間隔音稍差，但總比多人房好太多。,0,1,0,0,0,0,0,3,0,0,0,0,3
隔音差，容易被其他顧客打擾。,0,1,0,0,0,0,0,3,0,0,0,0,3
隔音有點差，聽的到別人洗澡的聲音,0,1,0,0,0,0,0,3,0,0,0,0,3
隔音不太好房門鎖設計要拉了才能關上每個房門開關的砰砰聲很明顯有附耳塞有改善但早上仍被吵醒對聲音敏感者宜考慮,0,1,0,0,0,0,0,3,0,0,0,0,3
隔音真的很糟糕，即使戴了耳塞也很糟，如果隔天有重要事項的人，請再三考慮。,0,1,0,0,0,0,0,3,0,0,0,0,3
隔音差，雖然在預料之內…,0,1,0,0,0,0,0,3,0,0,0,0,3
隔音效果有待加強,0,1,0,0,0,0,0,3,0,0,0,0,3
隔音差了點。,0,1,0,0,0,0,0,3,0,0,0,0,3
隔音美中不足,0,1,0,0,0,0,0,3,0,0,0,0,3
隔音不是太理想,0,1,0,0,0,0,0,3,0,0,0,0,3
隔音不好，每間開關門的聲音都聽的一清二楚,0,1,0,0,0,0,0,3,0,0,0,0,3
隔音不好，因為門鎖打開後會立刻自動上鎖，導致旅客關房門的聲音很大聲。,0,1,0,0,0,0,0,3,0,0,0,0,3
隔音效果不好,0,1,0,0,0,0,0,3,0,0,0,0,3
隔音有點不太好,0,1,0,0,0,0,0,3,0,0,0,0,3
隔音很差，是只要有房客開啟或關閉房門聲音就很大，另外有人於半夜才淋浴聲音也是很大。,0,1,0,0,0,0,0,3,0,0,0,0,3
浴室洗手台流水孔堵塞,0,1,0,0,0,0,0,3,0,0,0,0,3
隔音非常非常非常差,0,1,0,0,0,0,0,3,0,0,0,0,3
隔音有點差，房間內都還聽得到廁所吹風機的聲音，門外走動聲也明顯,0,1,0,0,0,0,0,3,0,0,0,0,3
隔音真的很差 我的房間還是在浴室正對面 被吵了一個晚上..（水聲、沖水聲、關門聲）,0,1,0,0,0,0,0,3,0,0,0,0,3
客房隔音非常差無法好好休息,0,1,0,0,0,0,0,3,0,0,0,0,3
隔音不好，遇到在房間大聲講電話講很久的房客(還開著房門聊)，真的很吵。,0,1,0,0,0,0,0,3,0,0,0,0,3
唯一美中不足的大概就是沒有免治馬桶,0,1,0,0,0,0,0,3,0,0,0,0,3
房間太小無窗,0,1,0,0,0,0,0,3,0,0,0,0,3
唯獨隔壁房間盥洗時，供水系統比較大聲。,0,1,0,0,0,0,0,3,0,0,0,0,3
無停車位.光找停車位就花了許多時間,0,1,0,0,0,0,0,3,0,0,0,0,3
房間可以再大些,0,1,0,0,0,0,0,3,0,0,0,0,3
 房間舊 ,0,1,0,0,0,0,0,3,0,0,0,0,3
床太硬 ，廁所除了淋浴間 ，其餘沒有排水設備 ，因此會積水不退 。另外 ，廁所是全透明不適合有小孩家庭,0,1,0,0,0,0,0,3,0,0,0,0,3
1.免治馬桶對者門，對腿長的人可能不適合，吹風機插頭，插不太住插座會脫落,0,1,0,0,0,0,0,3,0,0,0,0,3
1、房間無收訊，只能使用飯店提供的wifi（只想使用自己的網路，不想連公共網路）2、洗澡時蓮蓬頭與水管脫離，只能像澆花般洗澡，建議入住前，飯店可以先檢查設施妥善狀況。,0,1,0,0,0,0,0,3,0,0,0,0,3
隔音不是很好，希望其他客人在晚上的時候可以把聲音壓低,0,1,0,0,0,0,0,3,0,0,0,0,3
1.隔音差 2.半夜有人在洗澡，大聲講話擾民3.在二樓吃東西還有房客在大聲喧嘩做運動真傻眼,0,1,0,0,0,0,0,3,0,0,0,0,3
房間偏小，電梯與建築樓層中其他公司、餐廳共用，較不好等。,0,1,0,0,0,0,0,3,0,0,0,0,3
隔音實在太差，馬路聲音、鄰居開關門聲、鄰居鬧鐘聲，加上附的耳塞品質沒有很好。這部分可以再加強！,0,1,0,0,0,0,0,3,0,0,0,0,3
廁所洗髮乳跟沐浴乳有些淋浴間是空的,0,1,0,0,0,0,0,3,0,0,0,0,3
床太軟 軟到會不舒服的那種，希望可以改進。,0,1,0,0,0,0,0,3,0,0,0,0,3
隔音比較不好之外其他都還好另外因為住地下室房型的關係，訊號差的可以（但是有wifi所以整體上來說還可以）,0,1,0,0,0,0,0,3,0,0,0,0,3
隔壁房間手機鬧鐘響的時候，可以順便聽到，很方便，下次不會來住了,0,1,0,0,0,0,0,3,0,0,0,0,3
冷氣太冷,0,1,0,0,0,0,0,3,0,0,0,0,3
設施有點舊,0,1,0,0,0,0,0,3,0,0,0,0,3
浴室真的要改善 不然真的很容易滑倒大人小孩真的要小心,0,1,0,0,0,0,0,3,0,0,0,0,3
廁所燈會自己暗掉，嚇到我,0,1,0,0,0,0,0,3,0,0,0,0,3
別太期待免治馬桶的房型,0,1,0,0,0,0,0,3,0,0,0,0,3
實際上就不是親子房，就是一般的商務套房而已，還說家庭適合狗屁,0,1,0,0,0,0,0,3,0,0,0,0,3
健身房在地下一樓，位置稍微偏僻且紅色樓梯小有壓迫感停車位偏少,0,1,0,0,0,0,0,3,0,0,0,0,3
打開空調時，會有淡淡的菸味飄出。不然原本房間都很棒,0,1,0,0,0,0,0,3,0,0,0,0,3
雖有停車場，但車位有限，若晚上出門回來後，有可能面臨無位可停的狀況，是最可惜的地方,0,1,0,0,0,0,0,3,0,0,0,0,3
洗澡在浴缸中有點不方便，尤其進去時有點高度，對於老人或小孩 ，可能比較不方便 改成淋浴式  ，兼具省水， 也不會有水濺至地板上 ， 防止濕滑如果可以 ， 改成免治馬桶  ，會更有魅力的。,0,1,0,0,0,0,0,3,0,0,0,0,3
烘衣機如果是不能使用，或是要讓客戶等很久的話，就不需要讓這個服務產生。,0,1,0,0,0,0,0,3,0,0,0,0,3
買靠窗房型結果是廁所靠窗是哪招啊？,0,1,0,0,0,0,0,3,0,0,0,0,3
停車場都是月租車，房客是要停哪裡,0,1,0,0,0,0,0,3,0,0,0,0,3
四人房靠窗的床座是木合式地板，家母剛進房間，窗簾沒有閉合，看著窗外的夜景走向窗戶時未能發現有高低落差被木合式地板絆倒，當時雙腳破皮流血隔天瘀青，心裡很心疼，在這裡善意提醒貴飯店可以在高低落差地方放一個汽球或很輕的障礙物擋住通道，房客進房後可以馬上發現且容易的將障礙物放到旁邊（主要要讓房客一進去就能第一眼看到那裡是個高低落差要很小心。,0,1,0,0,0,0,0,3,0,0,0,0,3
浴室排水孔有點堵塞，唉,0,1,0,0,0,0,0,3,0,0,0,0,3
牙刷太小及浴室門採推拉式無鎖，小小孩較易夾手。,0,1,0,0,0,0,0,3,0,0,0,0,3
房間空間不大，不是很喜歡  ,0,1,0,0,0,0,0,3,0,0,0,0,3
冷氣空調忽冷忽熱，很難受,0,1,0,0,0,0,0,3,0,0,0,0,3
浴室內如有小型置物架會更方便，在鏡子前吹頭髮或梳化房內的感應燈有點煩,0,1,0,0,0,0,0,3,0,0,0,0,3
無置放行李空間,0,1,0,0,0,0,0,3,0,0,0,0,3
電視放在樓下不知道怎麼看,0,1,0,0,0,0,0,3,0,0,0,0,3
電視位置有點可惜隔音不太好，樓上沖馬桶的聲音超清楚,0,1,0,0,0,0,0,3,0,0,0,0,3
有窗，但不能看外面風景,0,1,0,0,0,0,0,3,0,0,0,0,3
房間內樓梯陡峭滑溜，很容易滑腳摔落,0,1,0,0,0,0,0,3,0,0,0,0,3
睡的地方格局有些壓迫,0,1,0,0,0,0,0,3,0,0,0,0,3
諾大的台中，第一次住在這麼這麼tiny的房間，坐馬桶會錯覺自己是大長腿，無處安放膝蓋哩。,0,1,0,0,0,0,0,3,0,0,0,0,3
空間小小小，不好活動,0,1,0,0,0,0,0,3,0,0,0,0,3
有沒有可能小聲點， only的架上晾內褲、短褲，沒空間可掛，以空間來說也不夠掛八條毛巾，會貼在一起，能否再多條橫槓來掛，，乾的空間的可放待穿衣物，脫下的可掛著，待穿的可有地方平放，要穿時也方便拿取，以現有空間配置看來，不會跟毛巾浴巾混一起，也確保未用毛巾浴巾的清潔；，能否在梳妝區也放？垃圾桶若能改用腳踏掀蓋式會較便利，因為不管是刷牙洗臉或化妝卸妝，，分到的鞋櫃在最高層，櫃門又高又緊，打開不易、放鞋子得很小心一定要盡量靠外面，很怕放了會拿不到，放或取都必須用手伸高去摸索。放鞋子的位置能否有其他位置可選擇？,0,1,0,0,0,0,0,3,0,0,0,0,3
套房只有一個房卡，因為從櫃檯入住宿區要刷房卡，這時候外出買東西，進出時會比較不方便。,0,1,0,0,0,0,0,3,0,0,0,0,3
房間牆上的圖案是蜥蜴圖，很嚇人,0,1,0,0,0,0,0,3,0,0,0,0,3
房間燈光亮度稍嫌不足,0,1,0,0,0,0,0,3,0,0,0,0,3
蓮蓬頭的水壓可以稍微調低一點，像極了印度的眼鏡蛇秀xd,0,1,0,0,0,0,0,3,0,0,0,0,3
十二樓交宜廳可再規劃發展目前狀況不是很好,0,1,0,0,0,0,0,3,0,0,0,0,3
 只要有人洗手 洗澡 就很清楚 因為不是行程滿檔的旅行 不夠累真的睡不著,0,1,0,0,0,0,0,3,0,0,0,0,3
有點沒有隱私可以掛個簾子會更好,0,1,0,0,0,0,0,3,0,0,0,0,3
可掛衣服的地方太少了,0,1,0,0,0,0,0,3,0,0,0,0,3
沒什麼地方可以放行李，小可惜,0,1,0,0,0,0,0,3,0,0,0,0,3
本來訂雙人床，結果變成兩個單人床，心情不是很好,0,1,0,0,0,0,0,3,0,0,0,0,3
浴室不太通風，有開窗會比較好,0,1,0,0,0,0,0,3,0,0,0,0,3
房間空調系統有煙味，可考慮做調整,0,1,0,0,0,0,0,3,0,0,0,0,3
樓板可能薄了點。樓上小朋友跳一跳我都很有感。,0,1,0,0,0,0,0,3,0,0,0,0,3
浴室外無吸水地毯，應該鋪張地毯，才不會出來腳濕濕的又踩去房間,0,1,0,0,0,0,0,3,0,0,0,0,3
安排的房間位置不好,0,1,0,0,0,0,0,3,0,0,0,0,3
洗澡熱水部分要改善 還有水量能大一點,0,1,0,0,0,0,0,3,0,0,0,0,3
電視節目過少，建議有電影台，希望可以顧及年輕顧客的需求,0,1,0,0,0,0,0,3,0,0,0,0,3
隔音效果比較差，提供的停車場需要在走一小段路程比較不方便，但，在這裡有停車為低價,0,1,0,0,0,0,0,3,0,0,0,0,3
停車場要走兩個路口，有點遠,0,1,0,0,0,0,0,3,0,0,0,0,3
電視頻道少且沒有小孩可以看，洗手台在浴室外面，洗臉刷牙都需要在浴室外訂房網站圖片有兩大面窗戶漂亮夜景，實際入住只有一面窗建築物遮蔽景,0,1,0,0,0,0,0,3,0,0,0,0,3
冷氣機聲音大,0,1,0,0,0,0,0,3,0,0,0,0,3
太晚回去 停車位很滿 希望有其他停車場有配合的車位 晚回飯店才沒有壓力,0,1,0,0,0,0,0,3,0,0,0,0,3
 影音設備不足比較可惜一點,0,1,0,0,0,0,0,3,0,0,0,0,3
洗澡空間稍微小了些，手臂會撞到玻璃。,0,1,0,0,0,0,0,3,0,0,0,0,3
浴室的簾子遮蔽效果可以再密合一點會更好、因為總是覺得外面會看到。,0,1,0,0,0,0,0,3,0,0,0,0,3
隔音，排水管水流聲超大很吵,0,1,0,0,0,0,0,3,0,0,0,0,3
我們是雙人房，說是幫我們自動升級一進房……變成四人房或許價格上多了幾百元但感覺沒有比較好……,0,1,0,0,0,0,0,3,0,0,0,0,3
停車場有點遠如果再近一點點就更完美了。,0,1,0,0,0,0,0,3,0,0,0,0,3
房間有點小如果能大一點會更好,0,1,0,0,0,0,0,3,0,0,0,0,3
客房在餐廳旁，早上有點吵,0,1,0,0,0,0,0,3,0,0,0,0,3
廁所水管聲音太大，樓上一沖水，馬上就知道,0,1,0,0,0,0,0,3,0,0,0,0,3
自助洗衣永遠是在運作當中，從白天到晚上，但輪不到我,0,1,0,0,0,0,0,3,0,0,0,0,3
給大家一個非常重要及誠心的建議：千萬不要騎該依館免費的自行車，話衹能講到此，不想詳述請聽的進去,0,1,0,0,0,0,0,3,0,0,0,0,3
停車便利性尚有進步空間,0,1,0,0,0,0,0,3,0,0,0,0,3
飯店比較有時間性了，都沒有整修，比較可惜,0,1,0,0,0,0,0,3,0,0,0,0,3
唯一希望能改善的部分是牆壁能重新粉刷，已經被小朋友畫的亂七八糟，看起來不是那麼美觀,0,1,0,0,0,0,0,3,0,0,0,0,3
沒有陽傘跟躺椅，隔壁的凱撒都有。,0,1,0,0,0,0,0,3,0,0,0,0,3
浴室水壓小不好洗,0,1,0,0,0,0,0,3,0,0,0,0,3
沒什麼設施可以在室內玩,0,1,0,0,0,0,0,3,0,0,0,0,3
商場建構半年前已接近完成，半年前去的時候讓人相當期待，這次去期待滿滿，卻仍然還在施工中，有點失望,0,1,0,0,0,0,0,3,0,0,0,0,3
雖然有心理準備，不過整體空間還是太小。,0,1,0,0,0,0,0,3,0,0,0,0,3
唯一小小的缺點大概是吹風機沒有很熱 ,0,1,0,0,0,0,0,3,0,0,0,0,3
早餐位子少,0,1,0,0,0,0,0,3,0,0,0,0,3
早餐座位太密集,0,1,0,0,0,0,0,3,0,0,0,0,3
早餐座位數量不足,0,1,0,0,0,0,0,3,0,0,0,0,3
早餐地點在一樓的夾層，沒有電梯所以帶娃娃車有點不方便,0,1,0,0,0,0,0,3,0,0,0,0,3
樓中樓半夜要上廁所不太方便,0,1,0,0,0,0,0,3,0,0,0,0,3
房間地方太小了，擠到受不了,0,1,0,0,0,0,0,3,0,0,0,0,3
半夜冷氣自動停止,0,1,0,0,0,0,0,3,0,0,0,0,3
早餐地方太擠了,0,1,0,0,0,0,0,3,0,0,0,0,3
入住多次，這回美中不足的是浴室門超級難開啟,0,1,0,0,0,0,0,3,0,0,0,0,3
房間晚上有低頻的噪音，房間牆上有明顯裂痕,0,1,0,0,0,0,0,3,0,0,0,0,3
只是隔音有點不好,0,1,0,0,0,0,0,3,0,0,0,0,3
只有隔音比較不好，大家走來走去的聲音都聽得到，塞耳塞還是會容易吵醒QQ,0,1,0,0,0,0,0,3,0,0,0,0,3
除了隔音,0,1,0,0,0,0,0,3,0,0,0,0,3
除了隔音不好,0,1,0,0,0,0,0,3,0,0,0,0,3
除了設施有點舊 ,0,1,0,0,0,0,0,3,0,0,0,0,3
希望房間天花板不要有鏡子 ,0,1,0,0,0,0,0,3,0,0,0,0,3
隔音效果不太好， ,0,1,0,0,0,0,0,3,0,0,0,0,3
美中不足的地方是廁所洗髮乳跟沐浴乳有些淋浴間是空的,0,1,0,0,0,0,0,3,0,0,0,0,3
隔音差，務必要戴上耳塞才能入睡,0,1,0,0,0,0,0,3,0,0,0,0,3
隔音不佳,0,1,0,0,0,0,0,3,0,0,0,0,3
隔音會比較差一點 ,0,1,0,0,0,0,0,3,0,0,0,0,3
只是洗澡空間稍微小了些，手臂會撞到玻璃。,0,1,0,0,0,0,0,3,0,0,0,0,3
隔音較差。,0,1,0,0,0,0,0,3,0,0,0,0,3
唯一小小的缺點大概是吹風機沒有很熱,0,1,0,0,0,0,0,3,0,0,0,0,3
因為是大樓用電梯，有時要等比較久,0,1,0,0,0,0,0,3,0,0,0,0,3
吹風機共用，使用時間需配合好。沒有電梯，樓梯很迷你，行李不建議帶太大。,0,1,0,0,0,0,0,3,0,0,0,0,3
比較喜歡有窗房間,0,1,0,0,0,0,0,3,0,0,0,0,3
如果有提供小孩遊戲室或泳池就更棒了！,0,1,0,0,0,0,0,3,0,0,0,0,3
台階有點高~要小心,0,1,0,0,0,0,0,3,0,0,0,0,3
浴室如果能有置物架就更好了,0,1,0,0,0,0,0,3,0,0,0,0,3
因無窗，若有空氣清新機較佳,0,1,0,0,0,0,0,3,0,0,0,0,3
洗手台在外面，很容易地板濕。自己要很小心，也怕讓打掃阿姨太辛苦，不好整理。,0,1,0,0,0,0,0,3,0,0,0,0,3
大廳的白色燈光很出戲，建議改成暖黃色，更有回家的感覺,0,1,0,0,0,0,0,3,0,0,0,0,3
電視可以大一些.,0,1,0,0,0,0,0,3,0,0,0,0,3
大廳可以亮一點 ,0,1,0,0,0,0,0,3,0,0,0,0,3
停車場位子有限！！,0,1,0,0,0,0,0,3,0,0,0,0,3
床...普普,0,1,0,0,0,0,0,3,0,0,0,0,3
房間沒有飲水設備，我住二樓房間要步行上一層才有冷熱水飲用機。,0,1,0,0,0,0,0,3,0,0,0,0,3
硬件需要更新,0,1,0,0,0,0,0,3,0,0,0,0,3
房間浴室需要維修一下了,0,1,0,0,0,0,0,3,0,0,0,0,3
洗烘衣机只一套，要排隊,0,1,0,0,0,0,0,3,0,0,0,0,3
馬桶和門機會貼近 腳會頂開門喔！,0,1,0,0,0,0,0,3,0,0,0,0,3
隔音能在好一點點就好,0,1,0,0,0,0,0,3,0,0,0,0,3
一歲以上的孩子不適合建議可以考慮換成中型或大一些的嬰兒床床，我想 有些家庭應該跟我們一樣不和寶寶共床的（安全考量）家庭房的玩具壞損，不過孩子也還不懂玩這～,0,1,0,0,0,0,0,3,0,0,0,0,3
如果衛浴空間能保有隱私與地滑改善，有機會的話會再回來。,0,1,0,0,0,0,0,3,0,0,0,0,3
房間舊 大小尚可 ,0,1,0,0,0,0,0,3,0,0,0,0,3
只是電視與床距離太近了！,0,1,0,0,0,0,0,3,0,0,0,0,3
若廁所管道會飄出屎味的問題能夠改善的話就更完美了！,0,1,0,0,0,0,0,3,0,0,0,0,3
床軟硬度適中、枕頭略嫌矮一點但尚可接受。冷氣出風口超涼的！,0,1,0,0,0,0,0,3,0,0,0,0,3
